-67.1278076171875,-1.16648268699646
-66.7058639526367,-2.32602906227112
-66.2109756469727,-3.62944030761719
-65.6610260009766,-4.72425031661987
-64.7497253417969,-6.01844215393066
-63.8709106445313,-6.88123559951782
-62.6199340820313,-7.90589618682861
-61.4793472290039,-8.70077800750732
-59.938591003418,-9.66747856140137
-58.494987487793,-10.2915391921997
-57.6773147583008,-10.4582862854004
-57.1246948242188,-10.4347305297852
-56.6399574279785,-10.3712787628174
-56.2219047546387,-10.2361173629761
-55.7975769042969,-10.1123495101929
-55.3906135559082,-9.91606616973877
-54.9307823181152,-9.67999744415283
-54.4204521179199,-9.37167930603027
-53.8204193115234,-9.04186725616455
-53.1503295898438,-8.68472766876221
-52.1685600280762,-8.20993804931641
-51.2691230773926,-7.8071722984314
-50.2680397033691,-7.4143853187561
-49.1685409545898,-7.02960205078125
-47.9609222412109,-6.66412973403931
-46.6546440124512,-6.26883506774902
-45.2538414001465,-5.82398128509521
